"","x","album_name","track_title","word","sentiment","method"
"1875",5183,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1876",5183,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1877",5184,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"1878",5185,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"1879",5186,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1880",5187,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1881",5188,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","appalled",-2,"AFINN"
"1882",5190,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fired",-2,"AFINN"
"1883",5192,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fuck",-4,"AFINN"
"1884",5193,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1885",5196,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","goddamn",-3,"AFINN"
"1886",5197,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","bad",-3,"AFINN"
"1887",5197,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","bitch",-5,"AFINN"
"1888",5202,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","joke",2,"AFINN"
"1889",5203,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","praises",3,"AFINN"
"1890",5204,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","praises",3,"AFINN"
"1891",5206,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","united",1,"AFINN"
"1892",5208,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","bullshit",-4,"AFINN"
"1893",5208,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","niggas",-5,"AFINN"
"1894",5209,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","niggas",-5,"AFINN"
"1895",5209,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1896",5210,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","goddamn",-3,"AFINN"
"1897",5210,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","hurt",-2,"AFINN"
"1898",5213,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","bitches",-5,"AFINN"
"1899",5213,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","wishes",1,"AFINN"
"1900",5214,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1901",5214,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1902",5214,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1903",5215,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-8,"AFINN"
"1904",5215,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-6,"AFINN"
"1905",5215,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1906",5217,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1907",5217,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1908",5217,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1909",5218,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1910",5218,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1911",5219,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","offended",-2,"AFINN"
"1912",5220,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1913",5221,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","appalled",-2,"AFINN"
"1914",5222,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","niggas",-5,"AFINN"
"1915",5224,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","suck",-3,"AFINN"
"1916",5225,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","die",-3,"AFINN"
"1917",5225,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","feeling",1,"AFINN"
"1918",5225,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","hero",2,"AFINN"
"1919",5227,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","favorite",2,"AFINN"
"1920",5227,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","hated",-3,"AFINN"
"1921",5232,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","broke",-1,"AFINN"
"1922",5232,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","focused",2,"AFINN"
"1923",5233,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","lost",-3,"AFINN"
"1924",5234,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","hurt",-2,"AFINN"
"1925",5235,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fuck",-4,"AFINN"
"1926",5235,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1927",5235,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","insane",-2,"AFINN"
"1928",5236,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1929",5237,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","bitches",-5,"AFINN"
"1930",5238,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1931",5238,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1932",5239,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","bitches",-5,"AFINN"
"1933",5239,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","wishes",1,"AFINN"
"1934",5240,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1935",5240,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1936",5240,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1937",5241,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-8,"AFINN"
"1938",5241,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-6,"AFINN"
"1939",5241,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1940",5243,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1941",5243,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1942",5243,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1943",5244,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1944",5244,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1945",5245,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","success",2,"AFINN"
"1946",5247,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","arrogant",-2,"AFINN"
"1947",5248,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","dead",-3,"AFINN"
"1948",5251,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","dream",1,"AFINN"
"1949",5252,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","faith",1,"AFINN"
"1950",5252,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","rich",2,"AFINN"
"1951",5253,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fuck",-4,"AFINN"
"1952",5253,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","love",3,"AFINN"
"1953",5253,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","war",-2,"AFINN"
"1954",5257,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","brightest",2,"AFINN"
"1955",5259,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","bitch",-5,"AFINN"
"1956",5260,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","disappoints",-2,"AFINN"
"1957",5261,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","hostile",-2,"AFINN"
"1958",5269,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"1959",5270,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"1960",5271,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1961",5272,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1962",5272,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1963",5273,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"1964",5274,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"1965",5275,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1966",5276,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1967",5279,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","god",1,"AFINN"
"1968",5280,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","amazes",2,"AFINN"
"1969",5281,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","favorite",2,"AFINN"
"1970",5283,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","damn",-4,"AFINN"
"1971",5283,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","hard",-1,"AFINN"
"1972",5283,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","waste",-1,"AFINN"
"1973",5284,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","hate",-3,"AFINN"
"1974",5287,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","niggas",-5,"AFINN"
"1975",5288,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucked",-4,"AFINN"
"1976",5290,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","broken",-1,"AFINN"
"1977",5290,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","damn",-4,"AFINN"
"1978",5291,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","bitches",-5,"AFINN"
"1979",5295,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","haters",-3,"AFINN"
"1980",5296,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","haters",-3,"AFINN"
"1981",5298,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","bitches",-5,"AFINN"
"1982",5298,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","wishes",1,"AFINN"
"1983",5299,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1984",5299,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1985",5299,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1986",5300,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-8,"AFINN"
"1987",5300,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-6,"AFINN"
"1988",5300,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1989",5302,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1990",5302,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1991",5302,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1992",5303,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-8,"AFINN"
"1993",5303,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-6,"AFINN"
"1994",5303,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"1995",5304,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1996",5304,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1997",5305,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"1998",5305,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"1999",5306,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","fucking",-4,"AFINN"
"2000",5306,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"2001",5307,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"2002",5308,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"2003",5309,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"2004",5310,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"2005",5310,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","shit",-4,"AFINN"
"2006",5311,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"2007",5312,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","care",2,"AFINN"
"2008",5313,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"2009",5314,"My Beautiful Dark Twisted Fantasy","So Appalled (Ft. CyHi The Prynce, JAY-Z, Pusha-T, RZA & Swizz Beatz)","ridiculous",-3,"AFINN"
"2010",5316,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","love",3,"AFINN"
"2011",5317,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","love",3,"AFINN"
"2012",5321,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","jesus",1,"AFINN"
"2013",5321,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","love",3,"AFINN"
"2014",5324,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","forgive",1,"AFINN"
"2015",5326,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","rash",-2,"AFINN"
"2016",5329,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","casualty",-2,"AFINN"
"2017",5330,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","love",3,"AFINN"
"2018",5331,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","asshole",-4,"AFINN"
"2019",5333,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","hard",-1,"AFINN"
"2020",5339,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","jesus",1,"AFINN"
"2021",5339,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","love",3,"AFINN"
"2022",5346,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","screwed",-2,"AFINN"
"2023",5347,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","leave",-1,"AFINN"
"2024",5347,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","screwed",-2,"AFINN"
"2025",5348,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","screwed",-2,"AFINN"
"2026",5348,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","shit",-4,"AFINN"
"2027",5349,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","pray",1,"AFINN"
"2028",5351,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","jerk",-3,"AFINN"
"2029",5352,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","humor",2,"AFINN"
"2030",5352,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","loved",3,"AFINN"
"2031",5357,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","love",3,"AFINN"
"2032",5362,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","ass",-4,"AFINN"
"2033",5362,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","bitch",-5,"AFINN"
"2034",5363,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","ass",-4,"AFINN"
"2035",5370,"My Beautiful Dark Twisted Fantasy","Devil in a New Dress (Ft. Rick Ross)","shattered",-2,"AFINN"
