"","album_name","track_title","track_n","lyric","line"
"1106","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Heavy traffic, one lane, everybody move",24
"1107","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Two words, Mos Def, Black Jack, hot shit",25
"1108","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Calm down, get back, ghetto people, got this",26
"1109","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Game 'pon lock, gun 'pon cock",27
"1110","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"We won't stop, everybody move",28
"1111","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Now throw ya hands up, hustlers, busters, boosters, hoes",29
"1112","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"(Throw your hands up high)",30
"1113","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18," Everybody, fuck that",31
"1114","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Still nowhere to go, still nowhere to go",32
"1115","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"And keep ya hands up, hustlers",33
"1116","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Busters, boosters, hoes ('Til they reach the sky)",34
"1117","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Everybody, fuck that",35
"1118","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Still nowhere to go, still nowhere to go",36
"1119","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Two words, Chi-town, South Side, worldwide",37
"1120","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Cause I rep that 'til I fuckin' die",38
"1121","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"One neck two chains,",39
"1122","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18," one waist two gats",40
"1123","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"One wall twenty plaques, dues paid, gimme that",41
"1124","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"I am limelight,",42
"1125","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Blueprint",43
"1126","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18," five mics",44
"1127","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Go Getters rhyme like, should've been signed twice",45
"1128","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Most imitated",46
"1129","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Grammy nominated",47
"1130","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Hotel accommodated, cheerleader prom-dated",48
"1131","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Barbershop playa-hated, ",49
"1132","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"mom-and-pop bootlegged it",50
"1133","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Felt like it rained 'til the roof caved in",51
"1134","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Two words, ",52
"1135","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Chi-town raised me crazy",53
"1136","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"So I live by two words: ""fuck you, pay me""",54
"1137","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Screamin', ""Jesus, ",55
"1138","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"save me",56
"1139","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"You know how the game be, I can't let 'em change me",57
"1140","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Cause on judgment day, you gon' blame me",58
"1141","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Look, God, it's the same me",59
"1142","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"And I basically know now, we get racially profiled",60
"1143","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"'Cuffed up and hosed down, pimped up and ho'd down",61
"1144","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Plus I got a whole city to hold down",62
"1145","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"From the bottom so the top's the only place to go now",63
"1146","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Now throw ya hands up hustlers, busters, boosters, hoes",64
"1147","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"(Throw your hands up high)",65
"1148","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Oh, everybody, fuck that",66
"1149","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Still nowhere to go, still nowhere to go",67
"1150","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Two words, free way, two letters, AR",68
"1151","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Turn y'all rap niggas to two words, fast runners",69
"1152","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Like Jackie Joyner",70
"1153","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,", you better sleep with your burner",71
"1154","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"The heat skeet, blow a reef through ya car, my God",72
"1155","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Two words, no guns, break arms",73
"1156","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Break necks, break backs, Steven Seagal",74
"1157","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Free, young boss, ",75
"1158","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"freshman of the Roc",76
"1159","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"With the beef in the pot Jay sent for his dogs",77
"1160","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"To brawl, forget ya squad, better fend for yourself",78
"1161","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Have you screamin' out four words, ""send for the law"", uh",79
"1162","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Two words, Freeway slightly retarded",80
"1163","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Fuck around, throw a clip in ya artist, leave with his broad",81
"1164","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Red, white, blue, black (Throw your hands up)",82
"1165","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Calm down, move back",83
"1166","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Motherfuckers askin' ""who is that?""",84
"1167","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"You know it's the almighty Black Jack",85
"1168","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Mos Def, K. West",86
"1169","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Ghetto people get this shit off ya chest",87
"1170","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"North to the south, to the east, to the west",88
"1171","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"Black Jack Johnson, it's no contest",89
"1172","The College Dropout","Two Words (Ft. The Boys Choir of Harlem, Freeway & Yasiin Bey)",18,"(High) And show it to 'em like",90
"1173","The College Dropout","Through the Wire",19,"Yo, Gee, they can't stop me from rappin', can they?",1
"1174","The College Dropout","Through the Wire",19,"Can they, Hop?",2
"1175","The College Dropout","Through the Wire",19,"Through the fire",3
"1176","The College Dropout","Through the Wire",19,"to the limit, to the wall",4
"1177","The College Dropout","Through the Wire",19,"For a chance to be with you, I'd gladly risk it all",5
"1178","The College Dropout","Through the Wire",19,"Through the fire, through whatever, come what may",6
"1179","The College Dropout","Through the Wire",19,"For a chance at loving you, I'd take it all the way",7
"1180","The College Dropout","Through the Wire",19,"Right down to the wire, even through the fire",8
"1181","The College Dropout","Through the Wire",19,"I spit it through the wire, man",9
"1182","The College Dropout","Through the Wire",19,"There's too much stuff on my heart right now, man",10
"1183","The College Dropout","Through the Wire",19,"I'd gladly risk it all right now",11
"1184","The College Dropout","Through the Wire",19,"It's a life-or-death situation, man",12
"1185","The College Dropout","Through the Wire",19,"Y'all, y'all don't really understand how I feel right now, man",13
"1186","The College Dropout","Through the Wire",19,"It's your boy, Kanye to the…",14
"1187","The College Dropout","Through the Wire",19,"Chi-Town, what's goin' on?",15
"1188","The College Dropout","Through the Wire",19,"I drink a Boost for breakfast, an Ensure for dessert",16
"1189","The College Dropout","Through the Wire",19,"Somebody ordered pancakes, I just sip the sizzurp",17
"1190","The College Dropout","Through the Wire",19,"That right there could drive a sane man berserk",18
"1191","The College Dropout","Through the Wire",19,"Not to worry, Mr. H-to-the-Izzo's back to work",19
"1192","The College Dropout","Through the Wire",19,"How do you console my mom or give her light support",20
"1193","The College Dropout","Through the Wire",19,"Tellin' her her son's on life support?",21
"1194","The College Dropout","Through the Wire",19,"And just imagine how my girl feel",22
"1195","The College Dropout","Through the Wire",19,"On the plane scared as hell that her guy look like Emmett Till",23
"1196","The College Dropout","Through the Wire",19,"She was with me before the deal, she'd been tryna be mine",24
"1197","The College Dropout","Through the Wire",19,"She a Delta, so she'd been throwin' that Dynasty sign",25
"1198","The College Dropout","Through the Wire",19,"No use in me tryna be lyin', I been tryna be signed",26
"1199","The College Dropout","Through the Wire",19,"Tryin' to be a millionaire, how I used two lifelines",27
"1200","The College Dropout","Through the Wire",19,"In the same hospital where Biggie Smalls died",28
"1201","The College Dropout","Through the Wire",19,"The doctor said I had blood clots, but I ain't Jamaican, man",29
"1202","The College Dropout","Through the Wire",19,"Story on MTV and I ain't tryna make a band",30
"1203","The College Dropout","Through the Wire",19,"I swear, this right here, history in the makin', man",31
"1204","The College Dropout","Through the Wire",19,"Through the fire, to the limit, to the wall",32
"1205","The College Dropout","Through the Wire",19,"For a chance to be with you, I'd gladly risk it all",33
"1206","The College Dropout","Through the Wire",19,"Through the fire, through whatever, come what may",34
"1207","The College Dropout","Through the Wire",19,"For a chance at loving you, I'd take it all the way",35
"1208","The College Dropout","Through the Wire",19,"Right down to the wire, even through the fire",36
"1209","The College Dropout","Through the Wire",19,"I really apologize for everything right now",37
"1210","The College Dropout","Through the Wire",19,"If it's unclear at all, man",38
"1211","The College Dropout","Through the Wire",19,"They got my mouth wired shut",39
"1212","The College Dropout","Through the Wire",19,"For like… I dunno, the doctor said like six weeks",40
"1213","The College Dropout","Through the Wire",19,"Y'know, he had, I had reconstructive surgery on my jaw",41
"1214","The College Dropout","Through the Wire",19,"I looked in the mirror",42
"1215","The College Dropout","Through the Wire",19,"And half my jaw was in the back of my mouth, man",43
"1216","The College Dropout","Through the Wire",19,"I couldn't believe it",44
"1217","The College Dropout","Through the Wire",19,"But I'm still here for y'all right now, man",45
"1218","The College Dropout","Through the Wire",19,"This what I got to say right here, dawg",46
"1219","The College Dropout","Through the Wire",19,"Yeah, turn me up, yeah, uh",47
"1220","The College Dropout","Through the Wire",19,"What if somebody from the Chi' that was ill got a deal",48
"1221","The College Dropout","Through the Wire",19,"On the hottest rap label around?",49
